Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2020-02-11,6.668676853179932,6.783435262639754,6.592503292289817,6.6544878466622785,638556000
2020-02-12,6.784430503845215,6.790903015050795,6.682616649102157,6.721450291927362,374644000
2020-02-13,6.740618705749512,6.807830840901522,6.699046871551731,6.726429698792062,528016000
2020-02-14,7.213840007781982,7.342787403500017,7.119494334608409,7.150859801858082,1041924000
2020-02-18,7.382619380950928,7.401040783306706,7.091118422558527,7.110535011762536,620164000
2020-02-19,7.8339338302612305,7.8516083635339475,7.505093025636607,7.505093025636607,694332000
2020-02-20,7.684575080871582,7.874262135253368,7.377142147371069,7.785890882845658,810052000
2020-02-21,7.320384502410889,7.597447597328472,7.235498310480774,7.572305365329303,768180000
2020-02-24,6.802853584289551,7.01668772170178,6.671416743745006,6.725933138979827,856916000
2020-02-25,6.523301124572754,6.940015672208706,6.4214872434165775,6.878031105595312,1055496000
2020-02-26,6.662702560424805,6.8568707909705555,6.5220555257655635,6.523548780567717,747732000
2020-02-27,6.291819095611572,6.6504977486511425,6.199409488033335,6.349107911870958,906416000
2020-02-28,6.726964950561523,6.786495693722669,6.02256050177954,6.039248873472781,1133252000
2020-03-02,6.885382652282715,6.914276483358853,6.5010488055819176,6.897089742048544,890744000
2020-03-03,6.622849464416504,7.000956309250315,6.537414132705746,6.941176614126376,652792000
2020-03-04,7.086640357971191,7.096105511692178,6.655478685361388,6.730203658172349,597408000
2020-03-05,6.80717134475708,7.054011748305122,6.762585393339315,6.887126562553988,540328000
2020-03-06,6.626585960388184,6.685120456699991,6.426323565403089,6.627582217439397,515412000
2020-03-09,6.113476276397705,6.461195152889279,5.932642563987071,5.975484465987302,614160000
2020-03-10,6.503040790557861,6.503040790557861,6.127175872348924,6.389957305900693,580648000
2020-03-11,6.139131546020508,6.391452048128108,6.041989596972966,6.363056584922278,499964000
2020-03-12,5.3878984451293945,5.881330146750417,5.375195101760593,5.615808463862766,816540000
2020-03-13,5.998898983001709,6.003382377703977,5.470097376824951,5.741347744724175,634836000
2020-03-16,4.891976356506348,5.63175111220886,4.832196659848322,5.290757088128604,726972000
2020-03-17,5.411810874938965,5.501231708194184,4.757471955983776,5.004312317866577,833632000
2020-03-18,5.051887035369873,5.2292336038861995,4.500419131132714,4.984136810345993,874268000
2020-03-19,5.304705619812012,5.398360421718481,4.817002462405313,5.030465592002757,765512000
2020-03-20,5.124867916107178,5.736862763330307,5.109424746891943,5.454901640146078,804636000
2020-03-23,5.297731876373291,5.392134482741824,4.944782258783055,5.1238724206528605,643876000
2020-03-24,6.206632614135742,6.293313623833912,5.680321968852702,5.703984616493665,1101644000
2020-03-25,6.117960453033447,6.521473574456753,6.069140052548156,6.321709528022261,793432000
2020-03-26,6.4073944091796875,6.531437214285928,6.227058561399177,6.325196780085828,696108000
2020-03-27,6.295058250427246,6.5538546952893775,6.194179730206056,6.227058591970269,638828000
2020-03-30,6.6153764724731445,6.6245926805334685,6.316477537666162,6.3605651139221555,602252000
2020-03-31,6.5658087730407715,6.85972592693004,6.420095398404907,6.655478066960732,949960000
2020-04-01,6.054443359375,6.514249459309813,6.009857889253428,6.367789228140478,656912000
2020-04-02,6.363305568695068,6.376506804819798,6.03551327444498,6.083585879611175,675764000
2020-04-03,6.075366020202637,6.367290194952693,5.937872591542112,6.325693500194788,663212000
2020-04-06,6.685368537902832,6.722232894552762,6.300038024268132,6.357576256090151,727884000
2020-04-07,6.451979160308838,6.930715589086109,6.408887836296941,6.907052465159574,784520000
2020-04-08,6.649251937866211,6.674160262941182,6.491084619989947,6.561076780658091,542444000
2020-04-09,6.549619197845459,6.797954190138217,6.486601310368204,6.775038853830193,525564000
2020-04-13,6.721486568450928,6.730204411658538,6.401415824723438,6.489839934450246,398408000
2020-04-14,7.072690486907959,7.106814537959417,6.82211361828926,6.849761762789109,530948000
2020-04-15,6.995227336883545,7.078171789754281,6.859228516671217,6.904561298379728,366148000
2020-04-16,7.340455532073975,7.447561001787736,7.137453790728576,7.150655027784946,745620000
2020-04-17,7.281174182891846,7.4440738466150815,7.147167873331114,7.42265265770683,539120000
2020-04-20,7.14990758895874,7.310565790669369,7.1055710638254,7.154640403627989,449388000
2020-04-21,6.713016986846924,7.09311633723642,6.653237293047611,7.031842495530036,735160000
2020-04-22,7.127490043640137,7.170332420198244,6.859726852955732,6.905308579945586,483356000
2020-04-23,7.074185848236084,7.301598004382565,7.049028578889608,7.169584695451171,424160000
2020-04-24,7.213173866271973,7.215166380143878,6.989248848195051,7.063973819432631,352328000
2020-04-27,7.39973783493042,7.559648738679857,7.323020337393743,7.347679719671789,479388000
2020-04-28,7.257261276245117,7.57708302460945,7.251781625679547,7.547192941781907,442904000
2020-04-29,7.434110164642334,7.486915583304891,7.316792239294091,7.392015101973341,379160000
2020-04-30,7.280177593231201,7.434110461581394,7.266229045301317,7.380059363266312,375916000
2020-05-01,7.043549537658691,7.1959877898838185,6.995227508667212,7.0826553577426115,342096000
2020-05-04,7.255518436431885,7.2692180393081935,6.996223664055567,6.996223664055567,317556000
2020-05-05,7.31654167175293,7.479192340002928,7.255516315439749,7.359632981811381,368896000
2020-05-06,7.417422294616699,7.5222863093734365,7.35814096046782,7.3960015798057945,323464000
2020-05-07,7.593773365020752,7.657040208726048,7.505349246163383,7.556660053638869,373732000
2020-05-08,7.783823013305664,7.790049976698938,7.631633690546733,7.665508808486048,339216000
2020-05-11,8.035895347595215,8.082722762809253,7.750197565543606,7.778841979900483,469060000
2020-05-12,7.773857593536377,8.142499247408397,7.764143495007972,8.093679334229016,493060000
2020-05-13,7.751440525054932,8.0488443439838,7.5668702799806935,7.888435584821306,625852000
2020-05-14,8.001020431518555,8.006500081380212,7.659279174618406,7.812963067036288,602312000
2020-05-15,8.459582328796387,8.469295953031287,7.845096065259283,7.860788181491247,987660000
2020-05-18,8.718130111694336,8.883770081893816,8.648636311914329,8.72834257799141,774460000
2020-05-19,8.773175239562988,9.054139613482196,8.73058181657847,8.757981016729753,717320000
2020-05-20,8.937074661254883,9.00980665921957,8.856122710393995,8.957997486682501,587536000
2020-05-21,8.743038177490234,9.019269784718198,8.705426507238712,9.018274002825928,761068000
2020-05-22,8.993117332458496,9.059622838486286,8.68126653165921,8.792854928040327,1038764000
2020-05-26,8.685750007629395,9.148047537042254,8.64016827317592,9.123138732558434,770780000
2020-05-27,8.493956565856934,8.601061088518641,7.967395990303073,8.593339977535337,1175892000
2020-05-28,8.455842971801758,8.728338388745534,8.348487654461616,8.381366497192252,734896000
2020-05-29,8.84291934967041,8.84291934967041,8.453852737073744,8.523097584570365,745256000
2020-06-01,8.773923873901367,8.808297353850003,8.657602672309377,8.800825188704158,389876000
2020-06-02,8.792853355407715,8.804809388620695,8.6262176271479,8.763960479468725,391320000
2020-06-03,8.737308502197266,8.833703608573678,8.6680636547622,8.789865451620612,365440000
2020-06-04,8.738306045532227,8.914486821981658,8.649591583712459,8.699929084213318,424280000
2020-06-05,8.891313552856445,8.96806558794157,8.679995446646968,8.766217431862364,481748000
2020-06-08,8.77668285369873,8.861159516512084,8.657816072835747,8.848699907443434,387736000
2020-06-09,9.016904830932617,9.080450057640956,8.723103574585048,8.771696703654069,468488000
2020-06-10,9.336625099182129,9.469446785903406,9.124060778733396,9.138265701793136,632180000
2020-06-11,8.767961502075195,9.231465258271147,8.757744374933589,9.120573115586287,583652000
2020-06-12,8.903772354125977,9.157703311638054,8.675259683456822,9.133033152688672,570908000
2020-06-15,9.144247055053711,9.1527198178345,8.71562963502627,8.786900466028952,400004000
2020-06-16,9.03933334350586,9.23694649746912,8.810322587730733,9.195330819969957,535716000
2020-06-17,9.206296920776367,9.269094037882377,9.041079473800002,9.08444047440057,408304000
2020-06-18,9.1883544921875,9.252646909884222,9.085186992478928,9.197325372464938,254408000
2020-06-19,9.231465339660645,9.414624551280685,9.19757523890359,9.21277640019517,524160000
2020-06-22,9.496109962463379,9.50059587754508,9.243425276825075,9.270089807030988,398468000
2020-06-23,9.419607162475586,9.611488167064309,9.377244305276504,9.520282163699129,375108000
2020-06-24,9.205799102783203,9.525766870379229,9.115091202286816,9.445774215524738,449372000
2020-06-25,9.459480285644531,9.474432388422377,9.152720249131848,9.325662340438853,376072000
2020-06-26,9.125557899475098,9.469448669975863,9.095654643529448,9.469448669975863,592084000
2020-06-29,9.17041301727295,9.174898933320014,8.87137761386688,9.140260702990933,342248000
2020-06-30,9.467204093933105,9.495612038209176,9.236698018712433,9.284044909374936,367892000
2020-07-01,9.499350547790527,9.544954028394578,9.382727201096621,9.490130608274994,326648000
2020-07-02,9.581336975097656,9.706184029572597,9.547445924903947,9.608000558259423,364056000
2020-07-06,9.80760669708252,9.876883155460774,9.681264331232601,9.71042040806063,315892000
2020-07-07,9.84000015258789,10.03761235433685,9.819067784478827,9.914260627806415,357800000
2020-07-08,10.183145523071289,10.192117355273028,9.933451390758673,9.961610281782187,365480000
2020-07-09,10.475200653076172,10.536004334861001,10.200586422895487,10.346864892469583,494548000
2020-07-10,10.445548057556152,10.620981673566826,10.345371165118713,10.554695830541807,497676000
2020-07-13,10.019919395446777,10.757539144934123,9.99275674917777,10.560924135118727,457076000
2020-07-14,10.343626976013184,10.369294322604768,9.754028984141096,10.042598175407388,542676000
2020-07-15,10.194358825683594,10.399446638177576,10.023410171683457,10.380757699464882,403984000
2020-07-16,10.102156639099121,10.173924635784381,9.863675893315522,9.982791736655608,344964000
2020-07-17,10.168691635131836,10.21554041339797,10.055307952570034,10.19261461777992,266284000
2020-07-20,10.476943969726562,10.497378217854122,10.12408245279514,10.241204840369592,284852000
2020-07-21,10.295281410217285,10.526037486591804,10.25366573164164,10.479187765203843,277036000
2020-07-22,10.405180931091309,10.568404033327852,10.258404288411878,10.334160097615126,367292000
2020-07-23,10.097171783447266,10.51307953896417,9.998988320073043,10.416391380696087,411660000
2020-07-24,10.161714553833008,10.331416970601573,9.745557686182647,9.84324209323585,473292000
2020-07-27,10.387982368469238,10.408166608810875,10.18488706490828,10.19934104571149,292132000
2020-07-28,10.182646751403809,10.348611377375835,10.176417421816467,10.34088674251749,271636000
2020-07-29,10.431842803955078,10.482429371286324,10.3137241436091,10.357333253377416,284508000
2020-07-30,10.579863548278809,10.588834427546475,10.262138332516479,10.341631901222561,308880000
2020-07-31,10.580611228942871,10.73187374020232,10.399445468499222,10.529276541514152,386080000
2020-08-03,10.97484016418457,11.063055563257992,10.680788833939834,10.697983417269828,412720000
2020-08-04,11.191640853881836,11.191640853881836,10.870925928789,11.01446287126139,310336000
2020-08-05,11.25045108795166,11.335177761725884,11.130339009824512,11.20783916726812,249924000
2020-08-06,11.299043655395508,11.321471331155298,11.142798052946382,11.313247628235027,244316000
2020-08-07,11.163481712341309,11.467750174407499,11.002003012203462,11.276118212824818,342516000
2020-08-10,11.1290922164917,11.371559793938696,10.821584094052726,11.297798378444579,427796000
2020-08-11,10.815104484558105,11.100932076184446,10.761028249179992,11.038134020681973,354512000
2020-08-12,11.403457641601562,11.430121223626369,10.9230074421119,10.955403185697175,464412000
2020-08-13,11.406197547912598,11.684051467097131,11.319228399501068,11.508865973672156,374460000
2020-08-14,11.526806831359863,11.667104068633677,11.403704173742854,11.49291579012123,366436000
2020-08-17,12.297321319580078,12.369837430433478,11.779243310210216,11.813133403388793,621300000
2020-08-18,12.221318244934082,12.45581213323748,12.047379937885205,12.40995959388531,503448000
2020-08-19,12.09946346282959,12.27539521730874,12.059093069799701,12.256955335892291,622624000
2020-08-20,12.101951599121094,12.335199207651453,11.840545107530316,11.936486078152017,921388000
2020-08-21,12.642706871032715,12.767553897735912,12.156026479304888,12.16250581697837,999868000
2020-08-24,12.679341316223145,12.870973283791967,12.467275094925899,12.84231532663013,490564000
2020-08-25,12.708995819091797,12.720209182640675,12.53331218530109,12.590129032194348,289076000
2020-08-26,12.73192024230957,12.827113095086357,12.636976448614934,12.758085705043182,321244000
2020-08-27,12.587634086608887,12.808671134255897,12.526082281467248,12.74039093256148,317604000
2020-08-28,13.105464935302734,13.105713994381041,12.60183991135932,12.634235653075363,537160000
2020-08-31,13.331485748291016,13.531340444411214,12.995818759589534,13.140351922143596,500840000
2020-09-01,13.780671119689941,13.952916564674936,13.397292569178678,13.440665585128135,511316000
2020-09-02,14.304640769958496,14.68378126938021,13.85944277330356,14.66084766276041,874012000
2020-09-03,12.977523803710938,13.843987742338365,12.841172588459598,13.788400514641319,945128000
2020-09-04,12.585671424865723,13.136559153164002,11.670598810155463,12.74645010480063,1463684000
2020-09-08,11.878240585327148,12.5133820427161,11.670099900256915,11.700261234213434,795728000
2020-09-09,12.677899360656738,12.771874077000696,12.196058807985507,12.363817959051502,736200000
2020-09-10,12.275825500488281,13.027126819778966,12.131497278506084,12.951348369987782,698684000
2020-09-11,12.129005432128906,12.61558141288369,11.861039427777566,12.449068884880385,636928000
2020-09-14,12.834692001342773,13.276150158616813,12.594395947450007,13.0428336502654,1201744000
2020-09-15,12.953094482421875,13.259946265342307,12.790320850646383,13.241250784711756,727556000
2020-09-16,12.477984428405762,13.054547122279164,12.477237027566652,12.919442534464558,556384000
2020-09-17,12.427131652832031,12.553013522827698,11.99963270306475,12.096848046884402,792512000
2020-09-18,12.153684616088867,12.595641019737025,11.953770092159134,12.55700438744562,698460000
2020-09-21,12.480724334716797,12.48595899223156,11.86976230508967,11.890202668021065,721044000
2020-09-22,12.600873947143555,12.611094129925739,12.120031843646952,12.53830718247085,646452000
2020-09-23,12.088375091552734,12.689865432542552,12.044005534485787,12.538806778942002,647012000
2020-09-24,12.311968803405762,12.532822874415036,11.978943761792259,12.037024217562717,731240000
2020-09-25,12.836186408996582,12.845908325364043,12.210019494133983,12.411180625544045,588016000
2020-09-28,12.996965408325195,13.013666868711299,12.712797153507108,13.002200066684653,573808000
2020-09-29,13.18715763092041,13.403524439088018,12.895511593505303,12.899748766134389,621460000
2020-09-30,13.491020202636719,13.582751766420662,13.111879744629505,13.119108422732165,689184000
2020-10-01,13.574772834777832,13.722589867440927,13.421471060013364,13.717854427831904,525004000
2020-10-02,13.02413558959961,13.48005101500636,13.01291792169018,13.186410942210593,552496000
2020-10-05,13.602692604064941,13.604437490149598,13.184167175563138,13.197378863443367,479820000
2020-10-06,13.696417808532715,14.10073500363203,13.625126614622628,13.789645120142664,784420000
2020-10-07,13.92325496673584,14.07805251907267,13.823048103619962,13.958901041754581,418084000
2020-10-08,13.798371315002441,14.043404694029011,13.717857413427911,14.033931910966304,378900000
2020-10-09,13.722593307495117,13.783914413129807,13.620891633818578,13.72683143191848,346892000
2020-10-12,14.184489250183105,14.305136468786147,13.871904571381894,13.948679555461162,434744000
2020-10-13,14.20667552947998,14.306633256884707,13.9778453621998,14.25478494025162,344604000
2020-10-14,14.054121971130371,14.300899264909264,13.919266522252348,14.248801815091685,276100000
2020-10-15,13.929237365722656,13.964882488285607,13.727577029396095,13.770451780803041,267224000
2020-10-16,13.771198272705078,14.080294125302457,13.752253660584516,13.995791246954921,242392000
2020-10-19,13.458365440368652,13.942697326105119,13.367630412305434,13.862432565530234,298068000
2020-10-20,13.605685234069824,13.759485306727719,13.467589137472377,13.543865864306463,229212000
2020-10-21,13.4852876663208,13.7512596862729,13.43817573627759,13.585245403451541,219596000
2020-10-22,13.322016716003418,13.572034692784813,13.193143303402325,13.483045485174092,290480000
2020-10-23,13.550599098205566,13.55359060404736,13.252471673684742,13.410758086250162,233484000
2020-10-26,13.1029052734375,13.652796390775253,13.000455258958455,13.38782188167736,336896000
2020-10-27,13.357659339904785,13.402777241599955,13.153007512204232,13.267173452039954,250520000
2020-10-28,12.590157508850098,13.22131094999224,12.57221037816046,13.15949157622967,376520000
2020-10-29,12.985998153686523,13.154255577159386,12.712797475867808,12.801039269404054,320080000
2020-10-30,12.497426986694336,12.898751718735854,12.264109578308071,12.812504903727957,416820000
2020-11-02,12.544041633605957,12.799294228587504,12.35883361795099,12.620816623897126,299652000
2020-11-03,12.981511116027832,13.06676140590141,12.565977166544666,12.671418689898168,272900000
2020-11-04,13.753999710083008,13.787153497267303,13.298084263597342,13.350181713613207,410228000
2020-11-05,14.118682861328125,14.29716046437122,13.950176307836214,14.121176099161731,319028000
2020-11-06,14.519511222839355,14.546182783638443,13.854457580182475,14.068580320112584,383348000
2020-11-09,13.590977668762207,14.648632601948703,13.57103651956659,14.510038239373735,582976000
2020-11-10,12.732739448547363,13.566797879335905,12.591402719774548,13.566797879335905,644068000
2020-11-11,13.3788480758667,13.395798669653004,12.91046834790044,13.015660731924338,404744000
2020-11-12,13.417485237121582,13.725832772565191,13.277145991940019,13.439670490086485,365812000
2020-11-13,13.258201599121094,13.62886677558887,13.021145259004319,13.58748777408256,346312000
2020-11-16,13.475813865661621,13.60967182378943,13.11761205786951,13.13406343303605,413776000
2020-11-17,13.383086204528809,13.556578292397134,13.264932208572795,13.51295613681123,312028000
2020-11-18,13.389566421508789,13.56605000060591,13.146528037574518,13.425959895699158,510924000
2020-11-19,13.401032447814941,13.448144369389391,13.0617752643355,13.174196318972344,565936000
2020-11-20,13.049560546875,13.45512338173227,13.026876079084584,13.414741872105525,341088000
2020-11-23,13.101661682128906,13.343453491755636,12.977524662700837,13.132820503808434,361356000
2020-11-24,12.919941902160645,13.123595320692461,12.847404082477862,13.10415243884235,346500000
2020-11-25,13.196131706237793,13.230780292918476,12.982008993757889,12.994472329441068,259916000
2020-11-27,13.222556114196777,13.368380111336071,13.13207116150674,13.335974672983816,167276000
2020-11-30,13.362395286560059,13.373363820866928,12.93439803818068,13.226294175563769,286952000
2020-12-01,13.350932121276855,13.489277364213777,13.189653270743861,13.452883883679549,296948000
2020-12-02,13.504979133605957,13.633602438103843,13.195634124198149,13.311544958763958,283360000
2020-12-03,13.360857963562012,13.624165347184348,13.294034288848101,13.551855309334533,199520000
2020-12-04,13.52268123626709,13.524426637646167,13.353625558496512,13.413218412557537,202244000
2020-12-07,13.57105541229248,13.695229089623341,13.464585910101487,13.565570000052025,223244000
2020-12-08,13.314977645874023,13.56307480237492,13.246656833104371,13.549360798386047,271920000
2020-12-09,12.896828651428223,13.378810606682494,12.834492607705123,13.26560870892222,401300000
2020-12-10,12.938220024108887,13.0344672724086,12.815791751286014,12.835241327651122,207764000
2020-12-11,12.97911262512207,12.985845024344064,12.789361313226891,12.933232817765063,209264000
2020-12-14,13.273835182189941,13.35362522931585,13.043192047492473,13.053664455508784,270156000
2020-12-15,13.325450897216797,13.428678793253217,13.152156782582875,13.404492379361614,193016000
2020-12-16,13.207762718200684,13.402001684650632,13.177840729039612,13.387289897303875,223116000
2020-12-17,13.306251525878906,13.344401151947084,13.14392823410941,13.331683975809367,231384000
2020-12-18,13.237183570861816,13.369834090607293,13.036212231295044,13.343902274173757,342064000
2020-12-21,13.297274589538574,13.334925801874155,12.93348154488506,13.040450404506608,302332000
2020-12-22,13.243416786193848,13.302262026171132,13.019755223073906,13.284309595767821,185580000
2020-12-23,12.975122451782227,13.240175239878393,12.970884026955623,13.221225029416,179144000
2020-12-24,12.959664344787598,13.098050451136674,12.904809267880198,13.003050182088446,97884000
2020-12-28,12.866158485412598,13.028232572525456,12.729767958168171,13.028232572525456,212564000
2020-12-29,12.909296035766602,13.038207502886355,12.808561153661778,12.891094397483993,170372000
2020-12-30,13.111266136169434,13.179087598885783,12.862919715851566,12.956173632603644,225396000
2020-12-31,13.02075481414795,13.11650270823762,12.881121715588817,13.102041079021927,192424000
2021-01-04,13.07909870147705,13.616685240425479,12.928494800361129,13.069873279195663,560640000
2021-01-05,13.369585037231445,13.408233079539716,13.052668617255039,13.065384842831413,322760000
2021-01-06,12.581406593322754,13.210252351184334,12.552981757205131,13.187811340659536,580424000
2021-01-07,13.308996200561523,13.342658201023344,12.852696798257327,12.933483697020373,461480000
2021-01-08,13.241921424865723,13.385792937864828,13.007787437418735,13.327447059797182,292528000
2021-01-11,13.585765838623047,13.924375632075392,13.327445465368644,13.383547520576082,518344000
2021-01-12,13.44937515258789,13.71841810899848,13.309992231552675,13.7164225490186,291476000
2021-01-13,13.49625301361084,13.589258672592168,13.349888472879313,13.454612578563953,210028000
2021-01-14,13.165621757507324,13.564073651721584,13.145923924873552,13.539388821333265,283120000
2021-01-15,12.825767517089844,13.290295525642636,12.814796691348409,13.193300642327467,277780000
2021-01-19,12.991081237792969,13.059650314910332,12.810306141016198,12.98210407137599,226188000
2021-01-20,13.3306884765625,13.395268338939731,13.022499048639284,13.077354122549842,258572000
2021-01-21,13.831122398376465,13.962526891847379,13.21823433925245,13.383299879552478,337780000
2021-01-22,13.676525115966797,13.805436555902865,13.591498866770499,13.70395312238606,246820000
2021-01-25,13.61743450164795,13.792224838674208,13.201777766949162,13.745597404906997,251112000
2021-01-26,13.400004386901855,13.60895414760022,13.352379181972017,13.544872707989114,163980000
2021-01-27,12.883862495422363,13.19803571963846,12.7601872437414,13.195292538180821,371272000
2021-01-28,13.016762733459473,13.30475589750108,12.926500265389267,12.96215686988838,228316000
2021-01-29,12.95567512512207,13.299770385554986,12.877630459436403,13.040701397931755,271552000
2021-02-01,13.202276229858398,13.235937275956195,12.868902609137884,13.019008103662717,217204000
2021-02-02,13.521185874938965,13.536395122770351,13.250646742172403,13.363600375597834,220440000
2021-02-03,13.49500560760498,13.895202887143391,13.481042394931094,13.600228117062478,245408000
2021-02-04,13.62840461730957,13.637630039577589,13.302761193484542,13.49550393934747,201340000
2021-02-05,13.55534553527832,13.701212591949396,13.510214303137671,13.688994781359979,169152000
2021-02-08,14.400874137878418,14.43578217272252,13.691240396955779,13.691240396955779,434624000
2021-02-09,14.22583293914795,14.544993164702273,14.185189338195658,14.303129021239856,287560000
2021-02-10,14.725519180297852,14.865899886486943,14.303878647303545,14.425309142366958,485352000
2021-02-11,15.21074104309082,15.232185226295876,14.885846210981674,14.94095143652178,450828000
2021-02-12,14.922000885009766,15.251135085237093,14.736238809363154,15.010517943667557,374756000
2021-02-16,15.290034294128418,15.332174092252155,14.910781818050188,15.02473229127375,321960000
2021-02-17,14.86689567565918,15.183562859002489,14.741225821276931,15.13119986482596,274756000
2021-02-18,14.790101051330566,14.834234510595168,14.53676668190289,14.690362990778235,233868000
2021-02-19,14.887344360351562,15.137186961984805,14.807803503760814,14.985086855607292,271724000
2021-02-22,14.31809139251709,15.093551969454566,14.28742178345262,14.735991924439366,325884000
2021-02-23,14.104901313781738,14.201397767025272,13.354374823711513,14.038325894837678,391780000
2021-02-24,14.460965156555176,14.468695336229112,13.719914197710844,14.085702837613358,448320000
2021-02-25,13.272588729858398,14.337039136425972,13.181578649551222,14.008652562508509,824436000
2021-02-26,13.678524017333984,13.818156155148777,13.325950967006433,13.71642348961757,500932000
2021-03-01,13.805438041687012,13.888469691362602,13.517695052822239,13.838600669885277,353184000
2021-03-02,13.371082305908203,13.88398311138837,13.360859102716057,13.863536705004078,264116000
2021-03-03,12.771160125732422,13.416213023687314,12.765175347914111,13.391029778690879,377592000
2021-03-04,12.337800025939941,12.940964273253552,12.052051597493882,12.767170765883725,573344000
2021-03-05,12.428811073303223,12.51707894231135,11.648612673686339,12.51707894231135,542840000
2021-03-08,11.562838554382324,12.438534669142374,11.536158162594553,12.417340640984973,543112000
2021-03-09,12.491716384887695,12.587995903514031,12.031766572887543,12.102604861227075,521824000
2021-03-10,12.439835548400879,12.950418556477446,12.429110229980283,12.811236807250063,384376000
2021-03-11,12.963888168334961,13.016518539638954,12.705478592482818,12.92048735611561,299916000
2021-03-12,12.826700210571289,12.85937570040176,12.561306648968404,12.61942336785706,243964000
2021-03-15,13.161186218261719,13.176650961364134,12.738152752171693,12.835430391734757,221988000
2021-03-16,13.260956764221191,13.481702071776194,13.086854020907735,13.326057490513366,272128000
2021-03-17,13.310844421386719,13.422588675401132,12.959895720621097,13.0100312493019,243864000
2021-03-18,12.693503379821777,13.153951720211557,12.688016074991149,13.10656032230986,293896000
2021-03-19,12.816471099853516,12.8920487963475,12.583753071293794,12.72093948326416,299208000
2021-03-22,13.15619945526123,13.363974917904757,12.877336403022435,12.88332324717836,297804000
2021-03-23,13.040961265563965,13.314086726980229,12.991573614500512,13.224042396554665,222048000
2021-03-24,12.614185333251953,13.129259370912745,12.607950148357045,13.121277230506307,245840000
2021-03-25,12.506681442260742,12.685772934062374,12.244031999468016,12.47101348103624,295144000
2021-03-26,12.809988975524902,12.82695043045627,12.345300678057612,12.525887935677616,363968000
2021-03-29,12.918742179870605,13.03273199937631,12.671057906701073,12.791033618982322,273520000
2021-03-30,12.842415809631348,12.945680303731645,12.67604587013705,12.81273373778391,200204000
2021-03-31,13.317829132080078,13.439800123062073,12.952912380524227,12.985837164442769,314776000
2021-04-01,13.780272483825684,13.838389202845008,13.480456476203573,13.541318275109122,308276000
2021-04-05,13.955622673034668,13.982062028329404,13.701702290409012,13.835896267255658,255672000
2021-04-06,13.829909324645996,14.022220023117734,13.74211053193706,13.967844602013875,191744000
2021-04-07,14.11126708984375,14.21103861752227,13.680251464130121,13.84911527664273,251284000
2021-04-08,14.284371376037598,14.438519272007431,14.216525559092238,14.220267811953875,244416000
2021-04-09,14.367180824279785,14.375162964604147,14.142694188854021,14.18160486312086,195172000
2021-04-12,15.174338340759277,15.317511631737263,14.107026467268174,14.257183774806016,869324000
2021-04-13,15.643767356872559,15.664220821773963,15.091279268784744,15.196788357104527,676212000
